"id","name","region","stream_url","ok","status","checked_at_utc","error"
"localnow_fort_myers_us_geo_us","LocalNow - Fort Myers (US) Geo","US","https://amg01583-localnow-amg01583c53-lg-us-1458.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowfortmyers-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_albuquerque_us_geo_us","LocalNow - Albuquerque (US) Geo","US","https://amg01583-localnow-amg01583c54-lg-us-1459.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowalbuquerque-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_grand_rapids_us_geo_us","LocalNow - Grand Rapids (US) Geo","US","https://amg01583-localnow-amg01583c55-lg-us-1460.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowgrandrapids-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_columbia_us_geo_us","LocalNow - Columbia (US) Geo","US","https://amg01583-localnow-amg01583c56-lg-us-1461.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowcolumbia-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_west_palm_beach_us_geo_us","LocalNow - West Palm Beach (US) Geo","US","https://amg01583-localnow-amg01583c57-lg-us-1462.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowwestpalmbeach-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_long_island_us_geo_us","LocalNow - Long Island (US) Geo","US","https://amg01583-localnow-amg01583c58-lg-us-1463.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowlongisland-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_chattanooga_us_geo_us","LocalNow - Chattanooga (US) Geo","US","https://amg01583-localnow-amg01583c59-lg-us-1464.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowchattanooga-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_tulsa_us_geo_us","LocalNow - Tulsa (US) Geo","US","https://amg01583-localnow-amg01583c60-lg-us-1465.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowtulsa-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_huntsville_us_geo_us","LocalNow - Huntsville (US) Geo","US","https://amg01583-localnow-amg01583c61-lg-us-1466.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowhuntsville-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_tucson_us_geo_us","LocalNow - Tucson (US) Geo","US","https://amg01583-localnow-amg01583c62-lg-us-1467.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowtucson-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_dayton_us_geo_us","LocalNow - Dayton (US) Geo","US","https://amg01583-localnow-amg01583c63-lg-us-1468.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowdayton-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_richmond_us_geo_us","LocalNow - Richmond (US) Geo","US","https://amg01583-localnow-amg01583c64-lg-us-1469.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowrichmond-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_lexington_us_geo_us","LocalNow - Lexington (US) Geo","US","https://amg01583-localnow-amg01583c65-lg-us-1470.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowlexington-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_wichita_us_geo_us","LocalNow - Wichita (US) Geo","US","https://amg01583-localnow-amg01583c66-lg-us-1471.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowwichita-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_boise_us_geo_us","LocalNow - Boise (US) Geo","US","https://amg01583-localnow-amg01583c67-lg-us-1472.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowboise-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_manhattan_us_geo_us","LocalNow - Manhattan (US) Geo","US","https://amg01583-localnow-amg01583c68-lg-us-1473.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowmanhattan-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_charleston_us_geo_us","LocalNow - Charleston (US) Geo","US","https://amg01583-localnow-amg01583c69-lg-us-1601.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowcharleston-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_buffalo_us_geo_us","LocalNow - Buffalo (US) Geo","US","https://amg01583-localnow-amg01583c70-lg-us-1475.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowbuffalo-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_des_moines_us_geo_us","LocalNow - Des Moines (US) Geo","US","https://amg01583-localnow-amg01583c71-lg-us-1476.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowdesmoines-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_omaha_us_geo_us","LocalNow - Omaha (US) Geo","US","https://amg01583-localnow-amg01583c72-lg-us-1477.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowomaha-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_savannah_us_geo_us","LocalNow - Savannah (US) Geo","US","https://amg01583-localnow-amg01583c73-lg-us-1478.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowsavannah-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_albany_us_geo_us","LocalNow - Albany (US) Geo","US","https://amg01583-localnow-amg01583c74-lg-us-1602.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowalbany-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_providence_us_geo_us","LocalNow - Providence (US) Geo","US","https://amg01583-localnow-amg01583c75-lg-us-1479.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowprovidence-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_new_orleans_us_geo_us","LocalNow - New Orleans (US) Geo","US","https://amg01583-localnow-amg01583c76-lg-us-1480.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowneworleans-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_spokane_us_geo_us","LocalNow - Spokane (US) Geo","US","https://amg01583-localnow-amg01583c77-lg-us-1481.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowspokane-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_rochester_us_geo_us","LocalNow - Rochester (US) Geo","US","https://amg01583-localnow-amg01583c78-lg-us-1603.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowrochester-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_roanoke_us_geo_us","LocalNow - Roanoke (US) Geo","US","https://amg01583-localnow-amg01583c79-lg-us-1482.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowroanoke-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_fresno_us_geo_us","LocalNow - Fresno (US) Geo","US","https://amg01583-localnow-amg01583c80-lg-us-1483.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowfresno-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_colorado_springs_us","LocalNow - Colorado Springs","US","https://amg01583-localnow-amg01583c81-lg-us-1484.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowcoloradosprings-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_green_bay_us_geo_us","LocalNow - Green Bay (US) Geo","US","https://amg01583-localnow-amg01583c82-lg-us-1485.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowgreenbay-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_waco_us_geo_us","LocalNow - Waco (US) Geo","US","https://amg01583-localnow-amg01583c83-lg-us-1486.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowwaco-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_toledo_us_geo_us","LocalNow - Toledo (US) Geo","US","https://amg01583-localnow-amg01583c84-lg-us-1487.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowtoledo-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_bristol_us_geo_us","LocalNow - Bristol (US) Geo","US","https://amg01583-localnow-amg01583c85-lg-us-1488.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowbristol-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_fort_smith_us_geo_us","LocalNow - Fort Smith (US) Geo","US","https://amg01583-localnow-amg01583c86-lg-us-1489.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowfortsmith-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_marietta_us_geo_us","LocalNow - Marietta (US) Geo","US","https://amg01583-localnow-amg01583c87-lg-us-1490.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowmarietta-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_south_bend_us_geo_us","LocalNow - South Bend (US) Geo","US","https://amg01583-localnow-amg01583c88-lg-us-1491.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowsouthbend-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_springfield_us_geo_us","LocalNow - Springfield (US) Geo","US","https://amg01583-localnow-amg01583c89-lg-us-1604.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowspringfield-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_flint_us_geo_us","LocalNow - Flint (US) Geo","US","https://amg01583-localnow-amg01583c90-lg-us-1492.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowflint-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_fort_wayne_us_geo_us","LocalNow - Fort Wayne (US) Geo","US","https://amg01583-localnow-amg01583c91-lg-us-1606.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowfortwayne-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_baton_rouge_us_geo_us","LocalNow - Baton Rouge (US) Geo","US","https://amg01583-localnow-amg01583c92-lg-us-1608.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowbatonrouge-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_panama_city_us_geo_us","LocalNow - Panama City (US) Geo","US","https://amg01583-localnow-amg01583c93-lg-us-1607.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowpanamacity-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_jackson_us_geo_us","LocalNow - Jackson (US) Geo","US","https://amg01583-localnow-amg01583c94-lg-us-1605.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowjackson-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_madison_us_geo_us","LocalNow - Madison (US) Geo","US","https://amg01583-localnow-amg01583c95-lg-us-1609.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowmadison-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_syracuse_us_geo_us","LocalNow - Syracuse (US) Geo","US","https://amg01583-localnow-amg01583c96-lg-us-1610.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowsyracuse-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_san_jose_us_geo_us","LocalNow - San Jose (US) Geo","US","https://amg01583-localnow-amg01583c97-lg-us-1493.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowsanjose-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_tallahassee_us_geo_us","LocalNow - Tallahassee (US) Geo","US","https://amg01583-localnow-amg01583c98-lg-us-1494.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowtallahassee-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_el_paso_us_geo_us","LocalNow - El Paso (US) Geo","US","https://amg01583-localnow-amg01583c99-lg-us-1495.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowelpaso-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_wilmington_us_geo_us","LocalNow - Wilmington (US) Geo","US","https://amg01583-localnow-amg01583c100-lg-us-1496.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowwilmington-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_florence_us_geo_us","LocalNow - Florence (US) Geo","US","https://amg01583-localnow-amg01583c101-lg-us-1497.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowflorence-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_shreveport_us_geo_us","LocalNow - Shreveport (US) Geo","US","https://amg01583-localnow-amg01583c102-lg-us-1498.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowshreveport-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_macon_us_geo_us","LocalNow - Macon (US) Geo","US","https://amg01583-localnow-amg01583c103-lg-us-1499.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowmacon-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_paducah_us_geo_us","LocalNow - Paducah (US) Geo","US","https://amg01583-localnow-amg01583c104-lg-us-1500.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowpaducah-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_augusta_us_geo_us","LocalNow - Augusta (US) Geo","US","https://amg01583-localnow-amg01583c105-lg-us-1502.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowaugusta-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_evansville_us_geo_us","LocalNow - Evansville (US) Geo","US","https://amg01583-localnow-amg01583c106-lg-us-1503.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowevansville-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_tyler_us_geo_us","LocalNow - Tyler (US) Geo","US","https://amg01583-localnow-amg01583c107-lg-us-1504.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowtyler-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_davenport_us_geo_us","LocalNow - Davenport (US) Geo","US","https://amg01583-localnow-amg01583c108-lg-us-1507.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowdavenport-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_peoria_us_geo_us","LocalNow - Peoria (US) Geo","US","https://amg01583-localnow-amg01583c109-lg-us-1508.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowpeoria-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_youngstown_us_geo_us","LocalNow - Youngstown (US) Geo","US","https://amg01583-localnow-amg01583c110-lg-us-1509.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowyoungstown-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_eugene_us_geo_us","LocalNow - Eugene (US) Geo","US","https://amg01583-localnow-amg01583c111-lg-us-1510.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnoweugene-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_burlington_us_geo_us","LocalNow - Burlington (US) Geo","US","https://amg01583-localnow-amg01583c112-lg-us-1511.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowburlington-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_cedar_rapids_us_geo_us","LocalNow - Cedar Rapids (US) Geo","US","https://amg01583-localnow-amg01583c113-lg-us-1512.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowcedarrapids-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_gainesville_us_geo_us","LocalNow - Gainesville (US) Geo","US","https://amg01583-localnow-amg01583c114-lg-us-1513.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowgainesville-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_lafayette_us_geo_us","LocalNow - Lafayette (US) Geo","US","https://amg01583-localnow-amg01583c115-lg-us-1612.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowlafayette-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_biloxi_us_geo_us","LocalNow - Biloxi (US) Geo","US","https://amg01583-localnow-amg01583c116-lg-us-1514.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowbiloxi-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_sioux_falls_us_geo_us","LocalNow - Sioux Falls (US) Geo","US","https://amg01583-localnow-amg01583c117-lg-us-1515.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowsiouxfalls-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_lansing_us_geo_us","LocalNow - Lansing (US) Geo","US","https://amg01583-localnow-amg01583c118-lg-us-1516.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowlansing-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_plano_us_geo_us","LocalNow - Plano (US) Geo","US","https://amg01583-localnow-amg01583c119-lg-us-1517.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowplano-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_yakima_us_geo_us","LocalNow - Yakima (US) Geo","US","https://amg01583-localnow-amg01583c120-lg-us-1518.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowyakima-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_johnstown_us_geo_us","LocalNow - Johnstown (US) Geo","US","https://amg01583-localnow-amg01583c121-lg-us-1519.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowjohnstown-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_brownsville_us_geo_us","LocalNow - Brownsville (US) Geo","US","https://amg01583-localnow-amg01583c122-lg-us-1520.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowbrownsville-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_montgomery_us_geo_us","LocalNow - Montgomery (US) Geo","US","https://amg01583-localnow-amg01583c123-lg-us-1521.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowmontgomery-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_binghamton_us_geo_us","LocalNow - Binghamton (US) Geo","US","https://amg01583-localnow-amg01583c124-lg-us-1522.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowbinghamton-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_reno_us_geo_us","LocalNow - Reno (US) Geo","US","https://amg01583-localnow-amg01583c125-lg-us-1523.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowreno-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_duluth_us_geo_us","LocalNow - Duluth (US) Geo","US","https://amg01583-localnow-amg01583c126-lg-us-1524.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowduluth-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_fargo_us_geo_us","LocalNow - Fargo (US) Geo","US","https://amg01583-localnow-amg01583c127-lg-us-1525.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowfargo-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_lincoln_us_geo_us","LocalNow - Lincoln (US) Geo","US","https://amg01583-localnow-amg01583c128-lg-us-1526.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowlincoln-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_corpus_christi_us_geo_us","LocalNow - Corpus Christi (US) Geo","US","https://amg01583-localnow-amg01583c129-lg-us-1527.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowcorpuschristi-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_downtown_denver_us_geo_us","LocalNow - Downtown Denver (US) Geo","US","https://amg01583-localnow-amg01583c130-lg-us-1529.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowdowntowndenver-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_tupelo_us_geo_us","LocalNow - Tupelo (US) Geo","US","https://amg01583-localnow-amg01583c131-lg-us-1530.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowtupelo-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_flagstaff_us_geo_us","LocalNow - Flagstaff (US) Geo","US","https://amg01583-localnow-amg01583c132-lg-us-1531.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowflagstaff-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_charlottesville_us_geo_us","LocalNow - Charlottesville (US) Geo","US","https://amg01583-localnow-amg01583c133-lg-us-1532.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowcharlottesville-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_la_crosse_us_geo_us","LocalNow - La Crosse (US) Geo","US","https://amg01583-localnow-amg01583c134-lg-us-1611.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowlacrosse-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_white_plains_us_geo_us","LocalNow - White Plains (US) Geo","US","https://amg01583-localnow-amg01583c135-lg-us-1613.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowwhiteplains-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_roswell_us_geo_us","LocalNow - Roswell (US) Geo","US","https://amg01583-localnow-amg01583c136-lg-us-1616.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowroswell-lgus/playlist.m3u8","False","500","2026-05-07T14:01:49.2105459Z","Non-success status"
"localnow_traverse_city_us_geo_us","LocalNow - Traverse City (US) Geo","US","https://amg01583-localnow-amg01583c137-lg-us-1614.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowtraversecity-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_bergen_county_us_geo_us","LocalNow - Bergen County (US) Geo","US","https://amg01583-localnow-amg01583c138-lg-us-1618.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowbergencounty-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_topeka_us_geo_us","LocalNow - Topeka (US) Geo","US","https://amg01583-localnow-amg01583c139-lg-us-1617.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowtopeka-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_salisbury_us_geo_us","LocalNow - Salisbury (US) Geo","US","https://amg01583-localnow-amg01583c140-lg-us-1615.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowsalisbury-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_erie_us_geo_us","LocalNow - Erie (US) Geo","US","https://amg01583-localnow-amg01583c141-lg-us-1533.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowerie-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_bakersfield_us_geo_us","LocalNow - Bakersfield (US) Geo","US","https://amg01583-localnow-amg01583c142-lg-us-1534.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowbakersfield-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_rockford_us_geo_us","LocalNow - Rockford (US) Geo","US","https://amg01583-localnow-amg01583c143-lg-us-1536.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowrockford-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_wichita_falls_us_geo_us","LocalNow - Wichita Falls (US) Geo","US","https://amg01583-localnow-amg01583c144-lg-us-1537.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowwichitafalls-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_dothan_us_geo_us","LocalNow - Dothan (US) Geo","US","https://amg01583-localnow-amg01583c145-lg-us-1538.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowdothan-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_desoto_us_geo_us","LocalNow - DeSoto (US) Geo","US","https://amg01583-localnow-amg01583c146-lg-us-1539.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowdesoto-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_amarillo_us_geo_us","LocalNow - Amarillo (US) Geo","US","https://amg01583-localnow-amg01583c147-lg-us-1540.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowamarillo-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_honolulu_us_geo_us","LocalNow - Honolulu (US) Geo","US","https://amg01583-localnow-amg01583c148-lg-us-1541.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowhonolulu-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_terre_haute_us_geo_us","LocalNow - Terre Haute (US) Geo","US","https://amg01583-localnow-amg01583c149-lg-us-1542.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowterrehaute-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_wausau_us_geo_us","LocalNow - Wausau (US) Geo","US","https://amg01583-localnow-amg01583c150-lg-us-1543.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowwausau-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_beaumont_us_geo_us","LocalNow - Beaumont (US) Geo","US","https://amg01583-localnow-amg01583c151-lg-us-1544.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowbeaumont-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_bangor_us_geo_us","LocalNow - Bangor (US) Geo","US","https://amg01583-localnow-amg01583c152-lg-us-1545.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowbangor-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_santa_barbara_us_geo_us","LocalNow - Santa Barbara (US) Geo","US","https://amg01583-localnow-amg01583c153-lg-us-1546.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowsantabarbara-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
"localnow_anchorage_us_geo_us","LocalNow - Anchorage (US) Geo","US","https://amg01583-localnow-amg01583c154-lg-us-1547.playouts.now.amagi.tv/playlist/amg01583-localnowfast-localnowanchorage-lgus/playlist.m3u8","True","200","2026-05-07T14:01:49.2105459Z",""
